"Numero requete","Valeur"
"420","http://db.uwaterloo.ca/~galuc/wsdbm/User802"
"420","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"420","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"420","http://db.uwaterloo.ca/~galuc/wsdbm/User232"
"420","http://db.uwaterloo.ca/~galuc/wsdbm/User891"
"420","http://db.uwaterloo.ca/~galuc/wsdbm/User605"
"420","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"420","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"420","http://db.uwaterloo.ca/~galuc/wsdbm/User373"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User230"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User410"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User2"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User172"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User798"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User575"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User120"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User58"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User854"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User165"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User522"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User409"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User633"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User154"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User951"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User427"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User601"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User524"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User159"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User56"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"421","http://db.uwaterloo.ca/~galuc/wsdbm/User391"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User530"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User351"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User154"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User253"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User52"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User714"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User837"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User221"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User992"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User843"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User167"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User10"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User973"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User705"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User568"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User634"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User316"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User45"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User31"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User2"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User633"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User178"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User340"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User165"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"422","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User392"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User951"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User600"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User971"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User135"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User149"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User252"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User872"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User425"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User56"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User707"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User654"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User588"
"423","http://db.uwaterloo.ca/~galuc/wsdbm/User524"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User886"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User985"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User571"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User855"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User437"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User416"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User743"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User542"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User545"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User47"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User142"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User52"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User165"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User55"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User577"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User707"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User961"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User973"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User312"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User633"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User410"
"424","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User688"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User465"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User819"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User312"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User409"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User443"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User720"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User168"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User522"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User437"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User228"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User329"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User854"
"425","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User45"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User601"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User872"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User509"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User185"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User47"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User634"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User522"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User141"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User827"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User707"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User702"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User635"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User619"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User705"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User366"
"426","http://db.uwaterloo.ca/~galuc/wsdbm/User166"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User159"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User882"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User443"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User230"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User145"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User250"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User827"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User56"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User211"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User772"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User502"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User31"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User238"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User98"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User172"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User588"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User795"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User688"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User318"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User16"
"427","http://db.uwaterloo.ca/~galuc/wsdbm/User232"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User872"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User351"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User772"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User600"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User409"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User216"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User196"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User265"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User136"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User568"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User275"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User882"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User205"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User88"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User543"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User571"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User545"
"428","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User253"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User795"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User577"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User608"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User819"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User196"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User634"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User322"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User798"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User757"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User166"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User55"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User568"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User600"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User252"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User154"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User463"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User700"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User582"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User588"
"429","http://db.uwaterloo.ca/~galuc/wsdbm/User543"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User886"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User985"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User571"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User855"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User437"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User416"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User743"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User542"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User545"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User47"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User142"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User52"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User165"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User55"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User577"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User707"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User961"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User973"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User312"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User633"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User410"
"430","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User845"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User120"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User316"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User340"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User895"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User988"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User654"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User410"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User743"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User621"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User130"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User635"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User509"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User145"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User944"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User226"
"431","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User185"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User702"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User392"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User992"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User136"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User600"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User434"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User854"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User322"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User891"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User211"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User789"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User172"
"432","http://db.uwaterloo.ca/~galuc/wsdbm/User798"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User165"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User392"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User318"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User762"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User609"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User789"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User577"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User142"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User979"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User576"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User58"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User250"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User748"
"433","http://db.uwaterloo.ca/~galuc/wsdbm/User524"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User221"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User772"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User840"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User419"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User432"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User524"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User633"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User165"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User618"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User881"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User765"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User973"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User351"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User312"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User855"
"434","http://db.uwaterloo.ca/~galuc/wsdbm/User47"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User688"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User465"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User819"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User312"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User409"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User443"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User720"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User168"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User522"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User437"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User228"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User329"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User854"
"435","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User56"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User601"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User952"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User502"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User609"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User16"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User672"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User571"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User331"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User795"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User988"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User416"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User463"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User88"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User798"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User522"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User175"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User509"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User748"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User252"
"436","http://db.uwaterloo.ca/~galuc/wsdbm/User253"
