"Numero requete","Clé Dans Dic","Valeur"
"430","1451","http://db.uwaterloo.ca/~galuc/wsdbm/User633"
"430","1468","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"430","1560","http://db.uwaterloo.ca/~galuc/wsdbm/User683"
"430","1615","http://db.uwaterloo.ca/~galuc/wsdbm/User707"
"430","1701","http://db.uwaterloo.ca/~galuc/wsdbm/User743"
"430","1959","http://db.uwaterloo.ca/~galuc/wsdbm/User855"
"430","2028","http://db.uwaterloo.ca/~galuc/wsdbm/User886"
"430","2042","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"430","2098","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"430","2195","http://db.uwaterloo.ca/~galuc/wsdbm/User961"
"430","2223","http://db.uwaterloo.ca/~galuc/wsdbm/User973"
"430","2253","http://db.uwaterloo.ca/~galuc/wsdbm/User985"
"431","61","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"431","186","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"431","274","http://db.uwaterloo.ca/~galuc/wsdbm/User120"
"431","297","http://db.uwaterloo.ca/~galuc/wsdbm/User130"
"431","331","http://db.uwaterloo.ca/~galuc/wsdbm/User145"
"431","460","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"431","519","http://db.uwaterloo.ca/~galuc/wsdbm/User226"
"431","537","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"431","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"431","676","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"431","731","http://db.uwaterloo.ca/~galuc/wsdbm/User316"
"431","785","http://db.uwaterloo.ca/~galuc/wsdbm/User340"
"431","840","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"431","945","http://db.uwaterloo.ca/~galuc/wsdbm/User410"
"431","1135","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"431","1164","http://db.uwaterloo.ca/~galuc/wsdbm/User509"
"431","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"431","1423","http://db.uwaterloo.ca/~galuc/wsdbm/User621"
"431","1456","http://db.uwaterloo.ca/~galuc/wsdbm/User635"
"431","1468","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"431","1497","http://db.uwaterloo.ca/~galuc/wsdbm/User654"
"431","1701","http://db.uwaterloo.ca/~galuc/wsdbm/User743"
"431","1814","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"431","1934","http://db.uwaterloo.ca/~galuc/wsdbm/User845"
"431","2048","http://db.uwaterloo.ca/~galuc/wsdbm/User895"
"431","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"431","2156","http://db.uwaterloo.ca/~galuc/wsdbm/User944"
"431","2259","http://db.uwaterloo.ca/~galuc/wsdbm/User988"
"432","186","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"432","312","http://db.uwaterloo.ca/~galuc/wsdbm/User136"
"432","394","http://db.uwaterloo.ca/~galuc/wsdbm/User172"
"432","421","http://db.uwaterloo.ca/~galuc/wsdbm/User185"
"432","460","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"432","482","http://db.uwaterloo.ca/~galuc/wsdbm/User211"
"432","744","http://db.uwaterloo.ca/~galuc/wsdbm/User322"
"432","904","http://db.uwaterloo.ca/~galuc/wsdbm/User392"
"432","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"432","926","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"432","996","http://db.uwaterloo.ca/~galuc/wsdbm/User434"
"432","1135","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"432","1373","http://db.uwaterloo.ca/~galuc/wsdbm/User600"
"432","1505","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"432","1605","http://db.uwaterloo.ca/~galuc/wsdbm/User702"
"432","1807","http://db.uwaterloo.ca/~galuc/wsdbm/User789"
"432","1814","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"432","1827","http://db.uwaterloo.ca/~galuc/wsdbm/User798"
"432","1957","http://db.uwaterloo.ca/~galuc/wsdbm/User854"
"432","2040","http://db.uwaterloo.ca/~galuc/wsdbm/User891"
"432","2180","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"432","2268","http://db.uwaterloo.ca/~galuc/wsdbm/User992"
"433","140","http://db.uwaterloo.ca/~galuc/wsdbm/User58"
"433","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"433","325","http://db.uwaterloo.ca/~galuc/wsdbm/User142"
"433","379","http://db.uwaterloo.ca/~galuc/wsdbm/User165"
"433","537","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"433","578","http://db.uwaterloo.ca/~galuc/wsdbm/User250"
"433","735","http://db.uwaterloo.ca/~galuc/wsdbm/User318"
"433","904","http://db.uwaterloo.ca/~galuc/wsdbm/User392"
"433","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"433","1201","http://db.uwaterloo.ca/~galuc/wsdbm/User524"
"433","1317","http://db.uwaterloo.ca/~galuc/wsdbm/User576"
"433","1319","http://db.uwaterloo.ca/~galuc/wsdbm/User577"
"433","1395","http://db.uwaterloo.ca/~galuc/wsdbm/User609"
"433","1713","http://db.uwaterloo.ca/~galuc/wsdbm/User748"
"433","1737","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"433","1743","http://db.uwaterloo.ca/~galuc/wsdbm/User762"
"433","1807","http://db.uwaterloo.ca/~galuc/wsdbm/User789"
"433","2005","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"433","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"433","2042","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"433","2237","http://db.uwaterloo.ca/~galuc/wsdbm/User979"
"434","61","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"434","113","http://db.uwaterloo.ca/~galuc/wsdbm/User47"
"434","146","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"434","379","http://db.uwaterloo.ca/~galuc/wsdbm/User165"
"434","506","http://db.uwaterloo.ca/~galuc/wsdbm/User221"
"434","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"434","723","http://db.uwaterloo.ca/~galuc/wsdbm/User312"
"434","813","http://db.uwaterloo.ca/~galuc/wsdbm/User351"
"434","817","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"434","964","http://db.uwaterloo.ca/~galuc/wsdbm/User419"
"434","991","http://db.uwaterloo.ca/~galuc/wsdbm/User432"
"434","1201","http://db.uwaterloo.ca/~galuc/wsdbm/User524"
"434","1342","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"434","1417","http://db.uwaterloo.ca/~galuc/wsdbm/User618"
"434","1451","http://db.uwaterloo.ca/~galuc/wsdbm/User633"
"434","1749","http://db.uwaterloo.ca/~galuc/wsdbm/User765"
"434","1767","http://db.uwaterloo.ca/~galuc/wsdbm/User772"
"434","1922","http://db.uwaterloo.ca/~galuc/wsdbm/User840"
"434","1959","http://db.uwaterloo.ca/~galuc/wsdbm/User855"
"434","2017","http://db.uwaterloo.ca/~galuc/wsdbm/User881"
"434","2042","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"434","2180","http://db.uwaterloo.ca/~galuc/wsdbm/User954"
"434","2223","http://db.uwaterloo.ca/~galuc/wsdbm/User973"
"434","2273","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"435","146","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"435","385","http://db.uwaterloo.ca/~galuc/wsdbm/User168"
"435","460","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"435","523","http://db.uwaterloo.ca/~galuc/wsdbm/User228"
"435","537","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"435","723","http://db.uwaterloo.ca/~galuc/wsdbm/User312"
"435","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"435","760","http://db.uwaterloo.ca/~galuc/wsdbm/User329"
"435","943","http://db.uwaterloo.ca/~galuc/wsdbm/User409"
"435","1003","http://db.uwaterloo.ca/~galuc/wsdbm/User437"
"435","1018","http://db.uwaterloo.ca/~galuc/wsdbm/User443"
"435","1069","http://db.uwaterloo.ca/~galuc/wsdbm/User465"
"435","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"435","1191","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"435","1196","http://db.uwaterloo.ca/~galuc/wsdbm/User522"
"435","1468","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"435","1513","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"435","1572","http://db.uwaterloo.ca/~galuc/wsdbm/User688"
"435","1644","http://db.uwaterloo.ca/~galuc/wsdbm/User720"
"435","1737","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"435","1859","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"435","1876","http://db.uwaterloo.ca/~galuc/wsdbm/User819"
"435","1957","http://db.uwaterloo.ca/~galuc/wsdbm/User854"
"435","2042","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"435","2098","http://db.uwaterloo.ca/~galuc/wsdbm/User917"
"436","40","http://db.uwaterloo.ca/~galuc/wsdbm/User16"
"436","135","http://db.uwaterloo.ca/~galuc/wsdbm/User56"
"436","204","http://db.uwaterloo.ca/~galuc/wsdbm/User88"
"436","227","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"436","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"436","327","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"436","400","http://db.uwaterloo.ca/~galuc/wsdbm/User175"
"436","582","http://db.uwaterloo.ca/~galuc/wsdbm/User252"
"436","584","http://db.uwaterloo.ca/~galuc/wsdbm/User253"
"436","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"436","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"436","765","http://db.uwaterloo.ca/~galuc/wsdbm/User331"
"436","817","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"436","840","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"436","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"436","926","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"436","958","http://db.uwaterloo.ca/~galuc/wsdbm/User416"
"436","1064","http://db.uwaterloo.ca/~galuc/wsdbm/User463"
"436","1124","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"436","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"436","1149","http://db.uwaterloo.ca/~galuc/wsdbm/User502"
"436","1164","http://db.uwaterloo.ca/~galuc/wsdbm/User509"
"436","1196","http://db.uwaterloo.ca/~galuc/wsdbm/User522"
"436","1307","http://db.uwaterloo.ca/~galuc/wsdbm/User571"
"436","1376","http://db.uwaterloo.ca/~galuc/wsdbm/User601"
"436","1395","http://db.uwaterloo.ca/~galuc/wsdbm/User609"
"436","1505","http://db.uwaterloo.ca/~galuc/wsdbm/User658"
"436","1536","http://db.uwaterloo.ca/~galuc/wsdbm/User672"
"436","1564","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"436","1713","http://db.uwaterloo.ca/~galuc/wsdbm/User748"
"436","1814","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"436","1820","http://db.uwaterloo.ca/~galuc/wsdbm/User795"
"436","1827","http://db.uwaterloo.ca/~galuc/wsdbm/User798"
"436","2005","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"436","2028","http://db.uwaterloo.ca/~galuc/wsdbm/User886"
"436","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"436","2175","http://db.uwaterloo.ca/~galuc/wsdbm/User952"
"436","2259","http://db.uwaterloo.ca/~galuc/wsdbm/User988"
"436","2273","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"437","309","http://db.uwaterloo.ca/~galuc/wsdbm/User135"
"437","385","http://db.uwaterloo.ca/~galuc/wsdbm/User168"
"437","406","http://db.uwaterloo.ca/~galuc/wsdbm/User178"
"437","468","http://db.uwaterloo.ca/~galuc/wsdbm/User205"
"437","537","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"437","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"437","676","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"437","1135","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"437","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"437","1164","http://db.uwaterloo.ca/~galuc/wsdbm/User509"
"437","1191","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"437","1215","http://db.uwaterloo.ca/~galuc/wsdbm/User530"
"437","1243","http://db.uwaterloo.ca/~galuc/wsdbm/User542"
"437","1250","http://db.uwaterloo.ca/~galuc/wsdbm/User545"
"437","1470","http://db.uwaterloo.ca/~galuc/wsdbm/User642"
"437","1536","http://db.uwaterloo.ca/~galuc/wsdbm/User672"
"437","1564","http://db.uwaterloo.ca/~galuc/wsdbm/User685"
"437","1807","http://db.uwaterloo.ca/~galuc/wsdbm/User789"
"437","1859","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"437","1959","http://db.uwaterloo.ca/~galuc/wsdbm/User855"
"437","2028","http://db.uwaterloo.ca/~galuc/wsdbm/User886"
"437","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"437","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"438","25","http://db.uwaterloo.ca/~galuc/wsdbm/User10"
"438","107","http://db.uwaterloo.ca/~galuc/wsdbm/User45"
"438","210","http://db.uwaterloo.ca/~galuc/wsdbm/User91"
"438","312","http://db.uwaterloo.ca/~galuc/wsdbm/User136"
"438","327","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"438","400","http://db.uwaterloo.ca/~galuc/wsdbm/User175"
"438","534","http://db.uwaterloo.ca/~galuc/wsdbm/User232"
"438","735","http://db.uwaterloo.ca/~galuc/wsdbm/User318"
"438","817","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"438","966","http://db.uwaterloo.ca/~galuc/wsdbm/User420"
"438","1124","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"438","1135","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"438","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"438","1245","http://db.uwaterloo.ca/~galuc/wsdbm/User543"
"438","1315","http://db.uwaterloo.ca/~galuc/wsdbm/User575"
"438","1342","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"438","1384","http://db.uwaterloo.ca/~galuc/wsdbm/User605"
"438","1460","http://db.uwaterloo.ca/~galuc/wsdbm/User637"
"438","1497","http://db.uwaterloo.ca/~galuc/wsdbm/User654"
"438","1644","http://db.uwaterloo.ca/~galuc/wsdbm/User720"
"438","1695","http://db.uwaterloo.ca/~galuc/wsdbm/User741"
"438","1713","http://db.uwaterloo.ca/~galuc/wsdbm/User748"
"438","1930","http://db.uwaterloo.ca/~galuc/wsdbm/User843"
"438","1997","http://db.uwaterloo.ca/~galuc/wsdbm/User872"
"438","2017","http://db.uwaterloo.ca/~galuc/wsdbm/User881"
"438","2031","http://db.uwaterloo.ca/~galuc/wsdbm/User887"
"438","2237","http://db.uwaterloo.ca/~galuc/wsdbm/User979"
"438","2268","http://db.uwaterloo.ca/~galuc/wsdbm/User992"
"439","61","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"439","107","http://db.uwaterloo.ca/~galuc/wsdbm/User45"
"439","148","http://db.uwaterloo.ca/~galuc/wsdbm/User62"
"439","225","http://db.uwaterloo.ca/~galuc/wsdbm/User98"
"439","227","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"439","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"439","309","http://db.uwaterloo.ca/~galuc/wsdbm/User135"
"439","406","http://db.uwaterloo.ca/~galuc/wsdbm/User178"
"439","460","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"439","482","http://db.uwaterloo.ca/~galuc/wsdbm/User211"
"439","523","http://db.uwaterloo.ca/~galuc/wsdbm/User228"
"439","636","http://db.uwaterloo.ca/~galuc/wsdbm/User275"
"439","731","http://db.uwaterloo.ca/~galuc/wsdbm/User316"
"439","735","http://db.uwaterloo.ca/~galuc/wsdbm/User318"
"439","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"439","966","http://db.uwaterloo.ca/~galuc/wsdbm/User420"
"439","1018","http://db.uwaterloo.ca/~galuc/wsdbm/User443"
"439","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"439","1333","http://db.uwaterloo.ca/~galuc/wsdbm/User582"
"439","1342","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"439","1346","http://db.uwaterloo.ca/~galuc/wsdbm/User588"
"439","1468","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"439","1497","http://db.uwaterloo.ca/~galuc/wsdbm/User654"
"439","1611","http://db.uwaterloo.ca/~galuc/wsdbm/User705"
"439","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"439","2268","http://db.uwaterloo.ca/~galuc/wsdbm/User992"
"439","2273","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"440","312","http://db.uwaterloo.ca/~galuc/wsdbm/User136"
"440","341","http://db.uwaterloo.ca/~galuc/wsdbm/User149"
"440","364","http://db.uwaterloo.ca/~galuc/wsdbm/User159"
"440","400","http://db.uwaterloo.ca/~galuc/wsdbm/User175"
"440","636","http://db.uwaterloo.ca/~galuc/wsdbm/User275"
"440","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"440","731","http://db.uwaterloo.ca/~galuc/wsdbm/User316"
"440","744","http://db.uwaterloo.ca/~galuc/wsdbm/User322"
"440","840","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"440","902","http://db.uwaterloo.ca/~galuc/wsdbm/User391"
"440","924","http://db.uwaterloo.ca/~galuc/wsdbm/User400"
"440","958","http://db.uwaterloo.ca/~galuc/wsdbm/User416"
"440","1018","http://db.uwaterloo.ca/~galuc/wsdbm/User443"
"440","1243","http://db.uwaterloo.ca/~galuc/wsdbm/User542"
"440","1317","http://db.uwaterloo.ca/~galuc/wsdbm/User576"
"440","1373","http://db.uwaterloo.ca/~galuc/wsdbm/User600"
"440","1423","http://db.uwaterloo.ca/~galuc/wsdbm/User621"
"440","1454","http://db.uwaterloo.ca/~galuc/wsdbm/User634"
"440","1466","http://db.uwaterloo.ca/~galuc/wsdbm/User640"
"440","1470","http://db.uwaterloo.ca/~galuc/wsdbm/User642"
"440","1650","http://db.uwaterloo.ca/~galuc/wsdbm/User722"
"440","1859","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"440","1997","http://db.uwaterloo.ca/~galuc/wsdbm/User872"
"440","2019","http://db.uwaterloo.ca/~galuc/wsdbm/User882"
"440","2028","http://db.uwaterloo.ca/~galuc/wsdbm/User886"
"441","61","http://db.uwaterloo.ca/~galuc/wsdbm/User25"
"441","107","http://db.uwaterloo.ca/~galuc/wsdbm/User45"
"441","148","http://db.uwaterloo.ca/~galuc/wsdbm/User62"
"441","225","http://db.uwaterloo.ca/~galuc/wsdbm/User98"
"441","227","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"441","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"441","309","http://db.uwaterloo.ca/~galuc/wsdbm/User135"
"441","406","http://db.uwaterloo.ca/~galuc/wsdbm/User178"
"441","460","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"441","482","http://db.uwaterloo.ca/~galuc/wsdbm/User211"
"441","523","http://db.uwaterloo.ca/~galuc/wsdbm/User228"
"441","636","http://db.uwaterloo.ca/~galuc/wsdbm/User275"
"441","731","http://db.uwaterloo.ca/~galuc/wsdbm/User316"
"441","735","http://db.uwaterloo.ca/~galuc/wsdbm/User318"
"441","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"441","966","http://db.uwaterloo.ca/~galuc/wsdbm/User420"
"441","1018","http://db.uwaterloo.ca/~galuc/wsdbm/User443"
"441","1175","http://db.uwaterloo.ca/~galuc/wsdbm/User514"
"441","1333","http://db.uwaterloo.ca/~galuc/wsdbm/User582"
"441","1342","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"441","1346","http://db.uwaterloo.ca/~galuc/wsdbm/User588"
"441","1468","http://db.uwaterloo.ca/~galuc/wsdbm/User641"
"441","1497","http://db.uwaterloo.ca/~galuc/wsdbm/User654"
"441","1611","http://db.uwaterloo.ca/~galuc/wsdbm/User705"
"441","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"441","2268","http://db.uwaterloo.ca/~galuc/wsdbm/User992"
"441","2273","http://db.uwaterloo.ca/~galuc/wsdbm/User994"
"442","7","http://db.uwaterloo.ca/~galuc/wsdbm/User2"
"442","274","http://db.uwaterloo.ca/~galuc/wsdbm/User120"
"442","297","http://db.uwaterloo.ca/~galuc/wsdbm/User130"
"442","325","http://db.uwaterloo.ca/~galuc/wsdbm/User142"
"442","341","http://db.uwaterloo.ca/~galuc/wsdbm/User149"
"442","381","http://db.uwaterloo.ca/~galuc/wsdbm/User166"
"442","421","http://db.uwaterloo.ca/~galuc/wsdbm/User185"
"442","528","http://db.uwaterloo.ca/~galuc/wsdbm/User230"
"442","534","http://db.uwaterloo.ca/~galuc/wsdbm/User232"
"442","537","http://db.uwaterloo.ca/~galuc/wsdbm/User233"
"442","584","http://db.uwaterloo.ca/~galuc/wsdbm/User253"
"442","760","http://db.uwaterloo.ca/~galuc/wsdbm/User329"
"442","886","http://db.uwaterloo.ca/~galuc/wsdbm/User384"
"442","914","http://db.uwaterloo.ca/~galuc/wsdbm/User396"
"442","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"442","926","http://db.uwaterloo.ca/~galuc/wsdbm/User401"
"442","977","http://db.uwaterloo.ca/~galuc/wsdbm/User425"
"442","1058","http://db.uwaterloo.ca/~galuc/wsdbm/User460"
"442","1149","http://db.uwaterloo.ca/~galuc/wsdbm/User502"
"442","1319","http://db.uwaterloo.ca/~galuc/wsdbm/User577"
"442","1342","http://db.uwaterloo.ca/~galuc/wsdbm/User586"
"442","1513","http://db.uwaterloo.ca/~galuc/wsdbm/User662"
"442","1632","http://db.uwaterloo.ca/~galuc/wsdbm/User714"
"442","1859","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"442","1930","http://db.uwaterloo.ca/~galuc/wsdbm/User843"
"442","2048","http://db.uwaterloo.ca/~galuc/wsdbm/User895"
"442","2223","http://db.uwaterloo.ca/~galuc/wsdbm/User973"
"442","2259","http://db.uwaterloo.ca/~galuc/wsdbm/User988"
"443","7","http://db.uwaterloo.ca/~galuc/wsdbm/User2"
"443","15","http://db.uwaterloo.ca/~galuc/wsdbm/User5"
"443","113","http://db.uwaterloo.ca/~galuc/wsdbm/User47"
"443","146","http://db.uwaterloo.ca/~galuc/wsdbm/User61"
"443","227","http://db.uwaterloo.ca/~galuc/wsdbm/User99"
"443","341","http://db.uwaterloo.ca/~galuc/wsdbm/User149"
"443","352","http://db.uwaterloo.ca/~galuc/wsdbm/User154"
"443","400","http://db.uwaterloo.ca/~galuc/wsdbm/User175"
"443","528","http://db.uwaterloo.ca/~galuc/wsdbm/User230"
"443","561","http://db.uwaterloo.ca/~galuc/wsdbm/User243"
"443","636","http://db.uwaterloo.ca/~galuc/wsdbm/User275"
"443","676","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"443","765","http://db.uwaterloo.ca/~galuc/wsdbm/User331"
"443","840","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"443","902","http://db.uwaterloo.ca/~galuc/wsdbm/User391"
"443","904","http://db.uwaterloo.ca/~galuc/wsdbm/User392"
"443","922","http://db.uwaterloo.ca/~galuc/wsdbm/User399"
"443","964","http://db.uwaterloo.ca/~galuc/wsdbm/User419"
"443","966","http://db.uwaterloo.ca/~galuc/wsdbm/User420"
"443","996","http://db.uwaterloo.ca/~galuc/wsdbm/User434"
"443","1124","http://db.uwaterloo.ca/~galuc/wsdbm/User490"
"443","1135","http://db.uwaterloo.ca/~galuc/wsdbm/User495"
"443","1137","http://db.uwaterloo.ca/~galuc/wsdbm/User496"
"443","1191","http://db.uwaterloo.ca/~galuc/wsdbm/User520"
"443","1250","http://db.uwaterloo.ca/~galuc/wsdbm/User545"
"443","1317","http://db.uwaterloo.ca/~galuc/wsdbm/User576"
"443","1737","http://db.uwaterloo.ca/~galuc/wsdbm/User759"
"443","1743","http://db.uwaterloo.ca/~galuc/wsdbm/User762"
"443","1836","http://db.uwaterloo.ca/~galuc/wsdbm/User802"
"443","1861","http://db.uwaterloo.ca/~galuc/wsdbm/User813"
"443","1916","http://db.uwaterloo.ca/~galuc/wsdbm/User837"
"443","2005","http://db.uwaterloo.ca/~galuc/wsdbm/User876"
"443","2042","http://db.uwaterloo.ca/~galuc/wsdbm/User892"
"443","2120","http://db.uwaterloo.ca/~galuc/wsdbm/User927"
"443","2173","http://db.uwaterloo.ca/~galuc/wsdbm/User951"
"443","2268","http://db.uwaterloo.ca/~galuc/wsdbm/User992"
"444","40","http://db.uwaterloo.ca/~galuc/wsdbm/User16"
"444","73","http://db.uwaterloo.ca/~galuc/wsdbm/User31"
"444","135","http://db.uwaterloo.ca/~galuc/wsdbm/User56"
"444","186","http://db.uwaterloo.ca/~galuc/wsdbm/User80"
"444","225","http://db.uwaterloo.ca/~galuc/wsdbm/User98"
"444","285","http://db.uwaterloo.ca/~galuc/wsdbm/User125"
"444","331","http://db.uwaterloo.ca/~galuc/wsdbm/User145"
"444","364","http://db.uwaterloo.ca/~galuc/wsdbm/User159"
"444","394","http://db.uwaterloo.ca/~galuc/wsdbm/User172"
"444","482","http://db.uwaterloo.ca/~galuc/wsdbm/User211"
"444","528","http://db.uwaterloo.ca/~galuc/wsdbm/User230"
"444","534","http://db.uwaterloo.ca/~galuc/wsdbm/User232"
"444","549","http://db.uwaterloo.ca/~galuc/wsdbm/User238"
"444","578","http://db.uwaterloo.ca/~galuc/wsdbm/User250"
"444","640","http://db.uwaterloo.ca/~galuc/wsdbm/User277"
"444","676","http://db.uwaterloo.ca/~galuc/wsdbm/User292"
"444","735","http://db.uwaterloo.ca/~galuc/wsdbm/User318"
"444","817","http://db.uwaterloo.ca/~galuc/wsdbm/User353"
"444","840","http://db.uwaterloo.ca/~galuc/wsdbm/User364"
"444","1018","http://db.uwaterloo.ca/~galuc/wsdbm/User443"
"444","1149","http://db.uwaterloo.ca/~galuc/wsdbm/User502"
"444","1346","http://db.uwaterloo.ca/~galuc/wsdbm/User588"
"444","1572","http://db.uwaterloo.ca/~galuc/wsdbm/User688"
"444","1767","http://db.uwaterloo.ca/~galuc/wsdbm/User772"
"444","1814","http://db.uwaterloo.ca/~galuc/wsdbm/User792"
"444","1820","http://db.uwaterloo.ca/~galuc/wsdbm/User795"
"444","1859","http://db.uwaterloo.ca/~galuc/wsdbm/User812"
"444","1893","http://db.uwaterloo.ca/~galuc/wsdbm/User827"
"444","2019","http://db.uwaterloo.ca/~galuc/wsdbm/User882"
"445","107","http://db.uwaterloo.ca/~galuc/wsdbm/User45"
"445","140","http://db.uwaterloo.ca/~galuc/wsdbm/User58"
"445","210","http://db.uwaterloo.ca/~galuc/wsdbm/User91"
"445","297","http://db.uwaterloo.ca/~galuc/wsdbm/User130"
"445","327","http://db.uwaterloo.ca/~galuc/wsdbm/User143"
"445","400","http://db.uwaterloo.ca/~galuc/wsdbm/User175"
"445","421","http://db.uwaterloo.ca/~galuc/wsdbm/User185"
"445","460","http://db.uwaterloo.ca/~galuc/wsdbm/User201"
"445","611","http://db.uwaterloo.ca/~galuc/wsdbm/User265"
"445","742","http://db.uwaterloo.ca/~galuc/wsdbm/User321"
"445","760","http://db.uwaterloo.ca/~galuc/wsdbm/User329"
